SumLev,state,esriid,AreaName,TotHHs,HHInc0,pctHHInc0,HHInc10,pctHHInc10,HHInc15,pctHHInc15,HHInc25,pctHHInc25,HHInc35,pctHHInc35,HHInc50,pctHHInc50,HHInc75,pctHHInc75,HHInc100,pctHHInc100,HHInc150,pctHHInc150,HHInc200,pctHHInc200,NumHHEarnings,pctNumHHEarnings,NumHHSocSec,pctNumHHSocSec,NumHHRetInc,pctNumHHRetInc,NumHHSuppSecInc,pctNumHHSuppSecInc,NumHHPubAssist,pctNumHHPubAssist,NumHHFoodStmp,pctNumHHFoodStmp,MedianHHInc,AvgHHInc,AvgHHEarnings,AvgHHSocSec,AvgHHRetInc,AvgHHSuppSecInc,AvgHHPubAssist,FamHHs,pctFamHHs,FamHHInc0,pctFamHHInc0,FamHHInc10,pctFamHHInc10,FamHHInc15,pctFamHHInc15,FamHHInc25,pctFamHHInc25,FamHHInc35,pctFamHHInc35,FamHHInc50,pctFamHHInc50,FamHHInc75,pctFamHHInc75,FamHHInc100,pctFamHHInc100,FamHHInc150,pctFamHHInc150,FamHHInc200,pctFamHHInc200,MedianFamInc,AvgFamInc,PCI,NonFamHHs,pctNonFamHHs,MedianNonFamInc,AvgNonFamInc,FullTimeWorkers,FullTimeWorkersMale,pctFullTimeWorkersMale,FullTimeWorkersFemale,pctFullTimeWorkersFemale,MedianEarnings,MedianEarningsMale,MedianEarningsFemale,PovUniverse,Poor,pctPoor,PovUniverseUnder18,PoorUnder18,pctPoorUnder18,PovUniverse18_64,Poor18to64,pctPoor18to64,PovUniverseOver65,PoorOver65,pctPoorOver65,PovUniverseFamilyPop,pctFamilyPopPoor,PovUniverseUnrelated,PoorInFamily,pctPoorInFamily,PoorUnrelated,pctPoorUnrelated,PovRatioUnderHalf,pctPovRatioUnderHalf,PovRatiov5tov99,pctPovRatiov5tov99,PovRatio1to2,pctPovRatio1to2,PovRatioOver2,pctPovRatioOver2,Over16,LaborForce,pctLaborForce,CivLabForce,pctCivLabForce,EmployedCLF,pctEmployedCLF,UnemployedCLF,pctUnemployedCLF,Military,pctMilitary,NotInLF,pctNotInLF,Over16Females,pctOver16Females,LaborForceFemales,pctLaborForceFemales,CivLabForceFemales,pctCivLabForceFemales,EmployedFemales,pctEmployedFemales,OwnKidsUnder6,OwnKidsU6AllPrntsWk,pctOwnKidsU6AllPrntsWk,OwnKidsOver6,OwnKidsO6AllPrntsWk,pctOwnKidsO6AllPrntsWk,Agriculture,pctAgriculture,Construction,pctConstruction,Manufacturing,pctManufacturing,WholesaleTrade,pctWholesaleTrade,RetailTrade,pctRetailTrade,Transportation,pctTransportation,Information,pctInformation,Finance_Ins,pctFinance_Ins,Professional,pctProfessional,Educ_Health_SocSvcs,pctEduc_Health_SocSvcs,RecreationEtc,pctRecreationEtc,OtherIndustries,pctOtherIndustries,PublicAdmin,pctPublicAdmin,PrivWageWorkers,pctPrivWageWorkers,GovWorkers,pctGovWorkers,SelfEmpWorkers,pctSelfEmpWorkers,UnpaidFamWorkers,pctUnpaidFamWorkers,TotPopNonInst,NonInstUnder65,pctNonInstUnder65,NotInsuredUnder65,pctNotInsuredUnder65,NonInstUnder18,pctNonInstUnder18,NotInsuredUnder18,pctNotInsuredUnder18
860,36,10165,ZCTA5 10165,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10167,ZCTA5 10167,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10168,ZCTA5 10168,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10169,ZCTA5 10169,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10170,ZCTA5 10170,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10171,ZCTA5 10171,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10172,ZCTA5 10172,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10173,ZCTA5 10173,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10174,ZCTA5 10174,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10177,ZCTA5 10177,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10199,ZCTA5 10199,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10271,ZCTA5 10271,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10278,ZCTA5 10278,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10279,ZCTA5 10279,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,,,0,0,,0,,,,,0,0,,0,0,,0,0,,0,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,
860,36,10280,ZCTA5 10280,"4,320",158,3.7,19,0.4,94,2.2,144,3.3,251,5.8,350,8.1,352,8.1,957,22.2,592,13.7,"1,403",32.5,"4,002",92.6,456,10.6,273,6.3,0,0.0,16,0.4,32,0.7,"$143,636","$182,441","$185,322","$22,844","$35,965",,"$2,056","2,090",48.4,0,0.0,19,0.9,75,3.6,59,2.8,81,3.9,104,5.0,79,3.8,353,16.9,306,14.6,"1,014",48.5,"$191,591","$226,678","$90,980","2,230",51.6,"$117,222","$140,885","5,011","2,640",52.7,"2,371",47.3,"$92,428","$107,353","$91,507","8,817",485,5.5,"1,620",66,4.1,"6,483",405,6.2,714,14,2.0,"5,770",65.4,"3,047",159,2.8,326,10.7,294,3.3,191,2.2,193,2.2,"8,139",92.3,"7,303","6,099",83.5,"6,099",83.5,"5,747",94.2,352,5.8,0,0.0,"1,204",16.5,"3,924",53.7,"3,082",42.2,"3,082",42.2,"2,885",93.6,861,617,71.7,759,462,60.9,0,0.0,50,0.9,113,2.0,49,0.9,391,6.8,29,0.5,524,9.1,"1,404",24.4,"1,580",27.5,"1,118",19.5,258,4.5,43,0.7,188,3.3,"4,677",81.4,732,12.7,338,5.9,0,0.0,"8,817","8,103",91.9,368,4.5,"1,620",18.4,64,4.0
860,36,10282,ZCTA5 10282,"2,534",68,2.7,15,0.6,21,0.8,30,1.2,17,0.7,207,8.2,199,7.9,211,8.3,210,8.3,"1,556",61.4,"2,221",87.6,252,9.9,169,6.7,0,0.0,9,0.4,36,1.4,"$245,556","$316,718","$340,196","$19,976","$64,267",,"$12,067","1,547",61.0,17,1.1,0,0.0,21,1.4,7,0.5,17,1.1,57,3.7,50,3.2,64,4.1,174,11.2,"1,140",73.7,"$250,001","$340,201","$138,381",987,39.0,"$124,353","$279,376","2,796","1,490",53.3,"1,306",46.7,"$162,127","$210,515","$136,332","5,903",140,2.4,"1,718",19,1.1,"3,851",48,1.2,334,73,21.9,"4,733",80.2,"1,170",74,1.6,66,5.6,46,0.8,94,1.6,32,0.5,"5,731",97.1,"4,219","3,319",78.7,"3,319",78.7,"3,304",99.5,15,0.5,0,0.0,900,21.3,"2,150",51.0,"1,560",37.0,"1,560",37.0,"1,545",99.0,"1,215",587,48.3,503,354,70.4,0,0.0,0,0.0,88,2.7,49,1.5,137,4.1,41,1.2,154,4.7,"1,491",45.1,873,26.4,257,7.8,178,5.4,18,0.5,18,0.5,"2,971",89.9,89,2.7,244,7.4,0,0.0,"5,903","5,569",94.3,60,1.1,"1,718",29.1,0,0.0
860,36,10301,ZCTA5 10301,"14,093","1,488",10.6,655,4.6,"1,433",10.2,"1,050",7.5,"1,425",10.1,"2,361",16.8,"1,883",13.4,"2,150",15.3,882,6.3,766,5.4,"10,799",76.6,"3,176",22.5,"1,922",13.6,"1,064",7.5,840,6.0,"2,755",19.5,"$60,278","$76,813","$84,284","$17,079","$30,919","$9,978","$3,718","8,712",61.8,911,10.5,174,2.0,698,8.0,592,6.8,812,9.3,"1,467",16.8,"1,160",13.3,"1,543",17.7,740,8.5,615,7.1,"$67,500","$88,394","$28,054","5,381",38.2,"$39,520","$55,260","11,990","6,878",57.4,"5,112",42.6,"$37,515","$53,437","$52,930","36,914","7,671",20.8,"9,463","3,085",32.6,"23,558","4,000",17.0,"3,893",586,15.1,"29,269",79.3,"7,645","5,577",19.1,"2,094",27.4,"4,243",11.5,"3,428",9.3,"6,616",17.9,"22,627",61.3,"30,799","18,161",59.0,"18,153",58.9,"16,689",91.9,"1,464",8.1,8,0.0,"12,638",41.0,"15,568",50.5,"8,207",26.6,"8,207",26.6,"7,583",92.4,"3,546","1,894",53.4,"5,733","2,908",50.7,34,0.2,"1,013",6.1,492,2.9,255,1.5,"1,517",9.1,"1,037",6.2,447,2.7,"1,332",8.0,"1,897",11.4,"5,248",31.4,"1,658",9.9,534,3.2,"1,225",7.3,"12,611",75.6,"3,368",20.2,706,4.2,4,0.0,"38,580","34,687",89.9,"3,670",10.6,"9,510",24.7,244,2.6
860,36,10302,ZCTA5 10302,"5,996",854,14.2,277,4.6,623,10.4,494,8.2,622,10.4,792,13.2,890,14.8,793,13.2,431,7.2,220,3.7,"4,248",70.8,"1,499",25.0,"1,003",16.7,306,5.1,472,7.9,"1,313",21.9,"$54,150","$68,842","$80,774","$16,342","$23,567","$8,617","$5,297","4,184",69.8,549,13.1,78,1.9,276,6.6,298,7.1,425,10.2,634,15.2,669,16.0,640,15.3,411,9.8,204,4.9,"$66,800","$79,738","$23,165","1,812",30.2,"$23,962","$38,933","5,543","3,297",59.5,"2,246",40.5,"$35,822","$46,802","$43,695","17,932","4,593",25.6,"4,546","1,694",37.3,"11,544","2,513",21.8,"1,842",386,21.0,"15,092",84.2,"2,840","3,494",23.2,"1,099",38.7,"2,830",15.8,"1,763",9.8,"2,572",14.3,"10,767",60.0,"13,977","8,056",57.6,"8,056",57.6,"7,397",91.8,659,8.2,0,0.0,"5,921",42.4,"7,033",50.3,"3,563",25.5,"3,563",25.5,"3,320",93.2,"1,547",641,41.4,"2,831","1,547",54.6,0,0.0,773,10.5,291,3.9,141,1.9,891,12.0,622,8.4,138,1.9,400,5.4,763,10.3,"1,839",24.9,508,6.9,337,4.6,694,9.4,"5,316",71.9,"1,737",23.5,344,4.7,0,0.0,"17,993","16,151",89.8,"2,394",14.8,"4,607",25.6,230,5.0
860,36,10303,ZCTA5 10303,"8,062","1,301",16.1,489,6.1,721,8.9,577,7.2,776,9.6,"1,212",15.0,"1,077",13.4,"1,229",15.2,369,4.6,311,3.9,"5,877",72.9,"1,582",19.6,"1,047",13.0,586,7.3,758,9.4,"2,155",26.7,"$52,826","$67,301","$79,488","$17,025","$19,529","$9,523","$4,711","6,314",78.3,809,12.8,343,5.4,488,7.7,401,6.4,630,10.0,"1,075",17.0,883,14.0,"1,038",16.4,343,5.4,304,4.8,"$60,884","$74,320","$22,593","1,748",21.7,"$22,471","$35,923","7,374","3,855",52.3,"3,519",47.7,"$38,407","$52,859","$43,871","24,287","5,726",23.6,"6,613","2,073",31.3,"15,790","3,334",21.1,"1,884",319,16.9,"21,707",89.4,"2,580","4,717",21.7,"1,009",39.1,"3,769",15.5,"1,957",8.1,"4,277",17.6,"14,284",58.8,"18,671","10,569",56.6,"10,569",56.6,"9,648",91.3,921,8.7,0,0.0,"8,102",43.4,"10,089",54.0,"5,208",27.9,"5,208",27.9,"4,829",92.7,"2,063","1,103",53.5,"4,427","2,788",63.0,0,0.0,525,5.4,390,4.0,126,1.3,918,9.5,619,6.4,265,2.7,783,8.1,760,7.9,"3,038",31.5,860,8.9,618,6.4,746,7.7,"7,220",74.8,"2,023",21.0,405,4.2,0,0.0,"24,287","22,403",92.2,"2,681",12.0,"6,613",27.2,83,1.3
860,36,10304,ZCTA5 10304,"14,475","1,540",10.6,637,4.4,"1,418",9.8,"1,334",9.2,"2,036",14.1,"2,197",15.2,"1,382",9.5,"2,210",15.3,798,5.5,923,6.4,"11,124",76.8,"3,747",25.9,"2,159",14.9,976,6.7,844,5.8,"3,238",22.4,"$53,762","$79,892","$86,741","$17,972","$27,941","$9,640","$3,848","10,375",71.7,803,7.7,390,3.8,976,9.4,943,9.1,"1,452",14.0,"1,415",13.6,917,8.8,"1,893",18.2,729,7.0,857,8.3,"$60,010","$91,471","$27,811","4,100",28.3,"$36,343","$45,323","13,009","7,236",55.6,"5,773",44.4,"$35,517","$51,137","$44,821","40,907","8,354",20.4,"10,246","2,886",28.2,"25,724","4,609",17.9,"4,937",859,17.4,"34,666",84.7,"6,241","6,364",18.4,"1,990",31.9,"4,095",10.0,"4,259",10.4,"7,115",17.4,"25,438",62.2,"32,892","19,113",58.1,"19,083",58.0,"17,489",91.6,"1,594",8.4,30,0.1,"13,779",41.9,"17,903",54.4,"9,426",28.7,"9,426",28.7,"8,611",91.4,"3,238","1,570",48.5,"6,524","4,496",68.9,0,0.0,"1,562",8.9,683,3.9,364,2.1,"1,405",8.0,883,5.0,465,2.7,"1,638",9.4,"1,635",9.3,"5,410",30.9,"1,484",8.5,939,5.4,"1,021",5.8,"13,367",76.4,"2,962",16.9,"1,131",6.5,29,0.2,"40,946","36,009",87.9,"5,085",14.1,"10,315",25.2,414,4.0
860,36,10305,ZCTA5 10305,"14,884",850,5.7,672,4.5,"1,307",8.8,"1,357",9.1,"1,498",10.1,"2,188",14.7,"2,201",14.8,"2,851",19.2,"1,294",8.7,666,4.5,"11,309",76.0,"4,738",31.8,"2,898",19.5,"1,290",8.7,453,3.0,"2,052",13.8,"$70,763","$83,184","$88,783","$18,536","$26,013","$9,081","$2,700","10,471",70.4,375,3.6,190,1.8,586,5.6,871,8.3,"1,045",10.0,"1,698",16.2,"1,589",15.2,"2,416",23.1,"1,175",11.2,526,5.0,"$79,966","$93,537","$30,178","4,413",29.6,"$35,102","$55,043","13,257","7,710",58.2,"5,547",41.8,"$42,707","$60,443","$47,926","41,195","4,559",11.1,"8,537","1,242",14.5,"26,588","2,679",10.1,"6,070",638,10.5,"35,020",85.0,"6,175","2,914",8.3,"1,645",26.6,"2,103",5.1,"2,456",6.0,"6,707",16.3,"29,929",72.7,"33,718","19,748",58.6,"19,503",57.8,"17,962",92.1,"1,541",7.9,245,0.7,"13,970",41.4,"17,593",52.2,"9,087",26.9,"9,076",26.9,"8,304",91.5,"2,790","1,628",58.4,"5,642","3,809",67.5,0,0.0,"1,324",7.4,560,3.1,292,1.6,"1,689",9.4,"1,267",7.1,274,1.5,"2,077",11.6,"2,089",11.6,"5,186",28.9,"1,165",6.5,805,4.5,"1,234",6.9,"13,345",74.3,"3,737",20.8,871,4.8,9,0.1,"41,053","34,983",85.2,"3,512",10.0,"8,581",20.9,284,3.3
860,36,10306,ZCTA5 10306,"20,241","1,005",5.0,671,3.3,"1,676",8.3,"1,617",8.0,"1,972",9.7,"2,770",13.7,"2,507",12.4,"4,204",20.8,"2,387",11.8,"1,432",7.1,"14,839",73.3,"7,329",36.2,"4,897",24.2,894,4.4,515,2.5,"1,791",8.8,"$79,152","$94,614","$101,351","$19,029","$35,100","$9,829","$4,193","14,675",72.5,419,2.9,266,1.8,575,3.9,"1,002",6.8,"1,463",10.0,"1,930",13.2,"1,927",13.1,"3,664",25.0,"2,097",14.3,"1,332",9.1,"$96,414","$109,036","$35,187","5,566",27.5,"$34,774","$53,677","18,423","10,637",57.7,"7,786",42.3,"$48,146","$70,800","$52,560","54,568","3,643",6.7,"11,891",846,7.1,"33,850","2,252",6.7,"8,827",545,6.2,"47,658",87.3,"6,910","2,290",4.8,"1,353",19.6,"1,437",2.6,"2,206",4.0,"7,627",14.0,"43,298",79.3,"44,615","26,392",59.2,"26,361",59.1,"24,416",92.6,"1,945",7.4,31,0.1,"18,223",40.8,"24,050",53.9,"12,460",27.9,"12,460",27.9,"11,452",91.9,"3,310","2,303",69.6,"8,243","5,453",66.2,0,0.0,"1,831",7.5,822,3.4,502,2.1,"2,245",9.2,"1,440",5.9,609,2.5,"2,570",10.5,"2,714",11.1,"7,374",30.2,"1,539",6.3,936,3.8,"1,834",7.5,"18,163",74.4,"5,377",22.0,841,3.4,35,0.1,"54,537","45,710",83.8,"2,932",6.4,"11,891",21.8,331,2.8
860,36,10307,ZCTA5 10307,"4,953",118,2.4,295,6.0,402,8.1,225,4.5,393,7.9,688,13.9,705,14.2,"1,072",21.6,479,9.7,576,11.6,"3,840",77.5,"1,634",33.0,"1,089",22.0,181,3.7,52,1.0,262,5.3,"$86,688","$104,973","$111,811","$20,002","$35,636","$9,613","$2,937","3,973",80.2,17,0.4,133,3.3,228,5.7,152,3.8,295,7.4,528,13.3,639,16.1,962,24.2,479,12.1,540,13.6,"$98,750","$118,350","$34,894",980,19.8,"$28,389","$50,309","4,755","2,913",61.3,"1,842",38.7,"$48,918","$74,063","$52,340","14,910",932,6.3,"3,821",305,8.0,"9,371",516,5.5,"1,718",111,6.5,"13,591",91.2,"1,319",635,4.7,297,22.5,158,1.1,774,5.2,"2,110",14.2,"11,868",79.6,"11,533","6,916",60.0,"6,916",60.0,"6,398",92.5,518,7.5,0,0.0,"4,617",40.0,"5,775",50.1,"3,248",28.2,"3,248",28.2,"3,001",92.4,"1,067",508,47.6,"2,682","1,527",56.9,0,0.0,563,8.8,230,3.6,114,1.8,437,6.8,395,6.2,226,3.5,707,11.1,811,12.7,"1,884",29.4,331,5.2,206,3.2,494,7.7,"4,669",73.0,"1,617",25.3,112,1.8,0,0.0,"14,989","13,271",88.5,884,6.7,"3,900",26.0,106,2.7
860,36,10308,ZCTA5 10308,"10,708",377,3.5,295,2.8,790,7.4,615,5.7,797,7.4,"1,797",16.8,"1,581",14.8,"2,241",20.9,"1,382",12.9,833,7.8,"8,349",78.0,"4,017",37.5,"2,745",25.6,395,3.7,146,1.4,610,5.7,"$85,814","$101,261","$105,838","$19,840","$28,813","$9,099","$6,203","8,164",76.2,172,2.1,95,1.2,446,5.5,322,3.9,504,6.2,"1,510",18.5,"1,295",15.9,"1,842",22.6,"1,176",14.4,802,9.8,"$95,985","$112,902","$36,756","2,544",23.8,"$39,506","$55,725","10,602","5,678",53.6,"4,924",46.4,"$47,660","$71,952","$53,375","29,788","2,169",7.3,"5,735",569,9.9,"19,345","1,277",6.6,"4,708",323,6.9,"26,276",88.2,"3,512","1,687",6.4,482,13.7,719,2.4,"1,450",4.9,"2,447",8.2,"25,172",84.5,"24,750","15,063",60.9,"15,063",60.9,"13,798",91.6,"1,265",8.4,0,0.0,"9,687",39.1,"13,056",52.8,"7,402",29.9,"7,402",29.9,"6,893",93.1,"1,938","1,290",66.6,"3,767","2,296",61.0,0,0.0,939,6.8,375,2.7,180,1.3,"1,623",11.8,"1,047",7.6,378,2.7,"1,678",12.2,"1,354",9.8,"3,528",25.6,752,5.5,808,5.9,"1,136",8.2,"9,700",70.3,"3,644",26.4,436,3.2,18,0.1,"29,805","25,097",84.2,"1,483",5.9,"5,752",19.3,71,1.2
860,36,10309,ZCTA5 10309,"11,100",511,4.6,377,3.4,603,5.4,543,4.9,839,7.6,"1,653",14.9,"1,740",15.7,"2,128",19.2,"1,267",11.4,"1,439",13.0,"9,057",81.6,"2,921",26.3,"1,992",17.9,332,3.0,121,1.1,695,6.3,"$87,536","$111,477","$116,523","$18,449","$33,062","$11,316","$3,716","8,820",79.5,269,3.0,230,2.6,424,4.8,288,3.3,701,7.9,"1,209",13.7,"1,244",14.1,"1,910",21.7,"1,222",13.9,"1,323",15.0,"$100,962","$123,233","$37,508","2,280",20.5,"$53,914","$62,096","11,934","7,277",61.0,"4,657",39.0,"$54,248","$78,479","$57,104","32,821","3,160",9.6,"7,976",761,9.5,"21,427","1,868",8.7,"3,418",531,15.5,"29,944",91.2,"2,877","2,435",8.1,725,25.2,"1,167",3.6,"1,993",6.1,"3,080",9.4,"26,581",81.0,"26,374","15,602",59.2,"15,589",59.1,"14,770",94.7,819,5.3,13,0.0,"10,772",40.8,"13,122",49.8,"6,498",24.6,"6,498",24.6,"6,209",95.6,"2,415","1,129",46.7,"5,529","2,767",50.0,0,0.0,"1,596",10.8,334,2.3,298,2.0,"1,582",10.7,871,5.9,521,3.5,"1,506",10.2,"1,686",11.4,"3,599",24.4,879,6.0,782,5.3,"1,116",7.6,"10,847",73.4,"3,161",21.4,737,5.0,25,0.2,"32,837","29,419",89.6,"1,519",5.2,"8,005",24.4,103,1.3
860,36,10310,ZCTA5 10310,"8,387",930,11.1,343,4.1,912,10.9,660,7.9,663,7.9,"1,171",14.0,"1,127",13.4,"1,385",16.5,790,9.4,406,4.8,"6,623",79.0,"2,102",25.1,"1,521",18.1,600,7.2,387,4.6,"1,879",22.4,"$64,724","$78,919","$82,566","$17,969","$29,875","$8,891","$4,524","6,270",74.8,535,8.5,176,2.8,548,8.7,486,7.8,421,6.7,847,13.5,902,14.4,"1,287",20.5,715,11.4,353,5.6,"$76,918","$88,483","$27,220","2,117",25.2,"$30,243","$43,855","7,161","4,123",57.6,"3,038",42.4,"$38,205","$65,379","$51,011","24,695","5,417",21.9,"6,511","2,082",32.0,"15,979","3,065",19.2,"2,205",270,12.2,"21,691",87.8,"3,004","4,428",20.4,989,32.9,"2,607",10.6,"2,810",11.4,"3,101",12.6,"16,177",65.5,"18,921","11,828",62.5,"11,811",62.4,"10,336",87.5,"1,475",12.5,17,0.1,"7,093",37.5,"9,579",50.6,"5,521",29.2,"5,504",29.1,"4,772",86.7,"1,800","1,188",66.0,"4,615","2,800",60.7,0,0.0,776,7.5,275,2.7,151,1.5,992,9.6,673,6.5,204,2.0,761,7.4,"1,104",10.7,"3,403",32.9,641,6.2,602,5.8,754,7.3,"7,441",72.0,"2,355",22.8,529,5.1,11,0.1,"24,686","22,481",91.1,"2,777",12.4,"6,519",26.4,239,3.7
